Temperature,Rainfall,Soil_pH,Soil_Moisture,Fertilizer_Used,Crop_Type,Yield
35.70351922786027,194.84284333149276,6.280473372886154,17.47842094025627,173.65256708740242,Wheat,1.576960084472414
23.993475643167194,272.40853019786266,7.69246289494219,28.888971653886067,109.54882433112112,Rice,4.035907327416123
30.284688768272233,268.90987970701406,8.44389127149174,22.83468794597116,73.44754560632913,Rice,3.002478129335724
31.848291377240848,163.82009464865112,6.269590187332743,23.42958297334414,160.69264210963883,Rice,4.647140449527086
20.929008254399953,265.7830948301355,7.462523804422224,22.645643072752797,104.07117577123307,Maize,1.5864582286393691
32.150897038028766,107.40152694309853,6.09429289827922,13.979842779188736,150.69062378436988,Wheat,3.5837115720921573
23.41048247374583,219.2539756964106,7.19599076371483,18.3666772820456,90.59659129726485,Wheat,1.9315165846072602
21.30103185970559,146.0017674575406,6.891797460065009,25.018795967266364,62.1844452210009,Rice,1.6270417146065572
38.977710745066666,124.11337715545577,8.41601598889461,12.027457951063184,198.8872693231645,Maize,3.733717660629082
39.31264066149119,115.39064032584183,7.3255818180893995,15.557055521794245,73.43022618958989,Maize,3.374738479634933
36.167946962329225,239.25775517562795,6.548519116260456,15.526382169317072,198.26314909452216,Wheat,4.019309833449325
26.092275383467413,167.9749927536132,5.8422873546638,18.64037855189012,196.5919898849671,Maize,2.2378503057847294
21.95344228012768,244.9533543057523,5.953740486204803,29.607374818843702,169.07271558620596,Wheat,2.7918866255287598
33.684660530243136,113.07126815978847,6.175950789853705,11.350050933676439,148.91344431229965,Wheat,2.621886705321674
28.803049874792027,163.05806756612208,6.252899984020894,20.3740198876119,136.6710575376627,Wheat,4.936357855866056
22.440764696895577,207.89825847506745,8.051848173523414,13.587293640244209,179.9152318066752,Maize,2.1689958269575516
29.903538202225405,258.14463296779275,7.183668364847575,29.413530908194883,93.4159282429232,Wheat,2.1792689533870675
20.687770422304368,163.75050058641398,7.0701727341230995,12.266070094549285,120.15218187273156,Wheat,2.4181928353144295
38.186408041575646,225.17827528740182,5.844306615607652,18.072020047231824,142.90849540497527,Rice,3.258376325161286
25.17559963200034,277.1955496472374,8.080419080048305,24.75769969669212,111.67857138042366,Wheat,2.009290977054981
33.25044568707964,223.17263763646093,7.668442909625451,24.091088560548904,114.1229681135402,Wheat,4.661159761517096
26.23422152178822,146.59189495072675,5.7030050857000045,18.454572737878646,99.54270012531266,Rice,2.062742259465054
30.401360423556216,104.8801563113076,7.623505291689306,16.930483359054364,134.6347725026804,Rice,4.583262926240779
30.934205586865595,274.01977478018597,7.130614652027939,17.952247571057413,177.5861792022674,Maize,1.4139002545863386
23.69708911051054,104.25388217007743,5.745176037240335,15.285525263172786,80.22925670094693,Wheat,3.6262508095986092
39.39169255529117,274.9403345368399,6.87490192458597,14.106658774135996,190.1649558130162,Maize,4.627942073752974
35.502656467222295,205.7874268054424,6.954088861390141,19.6607939511778,153.36314806223444,Maize,1.6749977535929181
38.78997883128378,287.81353970257925,5.997323620489827,15.370675121352146,173.49098190200453,Rice,4.87330784039702
37.89654700855297,259.75664715473306,8.337094441000847,15.749233297945002,133.42860389450175,Maize,2.8115334416620468
31.957999576221702,299.58682210666746,8.049926114441986,23.13512126949114,166.92750521360952,Wheat,4.782860433764098
38.437484700462335,170.14236309034203,7.507067011987325,29.370746633997843,52.43005960092008,Rice,3.707280174520188
21.76985004103839,253.43765778622537,6.886886683001822,22.072744011187503,172.75706371693028,Wheat,2.206347479494206
23.919657248382904,180.38618272184843,6.735296624753525,11.539589341299326,56.020828862804976,Wheat,1.7532100996684257
20.90454577821076,195.97512406078175,7.452920401452863,11.51167227708134,183.48700645442938,Rice,2.2149401849003976
26.506606615265287,225.501092643674,7.136295608220717,29.02846441691132,198.7944120857965,Wheat,1.3720696370507
27.77354579378964,274.7354228372677,5.686819317645657,15.945815806146673,94.11011932651667,Rice,1.575471865373319
25.426980635477918,296.816693839859,7.0375079463109955,11.841339721649508,81.54778344286905,Wheat,1.4186417613859246
36.57475018303859,253.65468277290364,7.9192108516985185,21.980891743007632,164.8045045787061,Rice,2.691774174966231
27.135066533871786,183.55335643346675,6.877719632790875,22.47297556580532,87.95395113803798,Maize,4.182313505030345
25.618690193747614,184.27140045541404,5.655869732662805,22.970096402373763,179.83435747583053,Wheat,1.5655342168653608
30.853921663164968,247.5164603177783,7.858834598152099,15.348040557150826,65.42638882362151,Rice,1.5212817326893435
22.818484499495252,147.75542915366046,6.104091346407923,10.302213684289502,68.89327945690374,Wheat,3.573715798069323
36.043939615080795,122.09482262627893,6.275862504664117,29.300307389089436,196.87273326509234,Wheat,1.788731927872265
21.491012873595416,170.9244315281553,5.994119060296888,15.01786091382205,151.07583474050068,Wheat,1.3904401524359664
39.73773873201034,157.44779833081634,6.490645194614492,23.520525761050948,177.03308366434294,Rice,1.6673943128223105
35.44489538593315,159.26162409119803,7.770254517065905,24.13259739757419,98.64940660272771,Maize,4.694925583507104
23.974313630683447,146.72155020998198,7.058157578511812,22.200148341589713,151.47256242809067,Maize,4.285885011104764
20.110442342472048,108.41863792727237,6.114643822452138,16.258147884272965,139.13627409628958,Maize,2.4162582494203764
36.30922856909668,103.57478694668276,8.133490234456122,15.421925075281315,140.47251801844203,Rice,3.6232830693095712
34.13714687695234,297.5444779472063,8.138745564854588,21.95336565405406,152.37986893065823,Maize,3.1491026946721523
34.58014336081975,185.55462674717245,8.11173527513802,27.32191267223383,136.30387596936478,Rice,3.7084970539302557
35.42540693371892,176.86532943193635,6.216388634144618,28.934674578467913,114.35935539539989,Wheat,3.7306846098510373
21.480893034681806,235.92945653861398,6.8537180325429645,12.118116088075153,91.38840415708202,Wheat,3.5149360602399717
27.169314570885454,143.65077757301282,8.454968968422625,13.096572251954397,165.2871996369803,Maize,2.0644054741492344
22.317381190502594,289.99223679004507,7.816037428929971,28.89472517566159,83.94086450047793,Rice,1.1560256830512725
37.26206851751187,257.2690028831104,5.581502263676679,24.730704566695852,153.85314592316212,Wheat,2.822267127960435
32.46596253655116,117.8822004624519,5.695613773781476,27.659876496595462,84.99992339739899,Rice,4.563895538762815
26.617960497052984,183.5161551569857,6.891794130436998,14.052652682706864,143.7995254931681,Rice,3.2779890340743036
21.27116700572047,275.823661512433,8.22766061758468,21.751717422188037,162.06174006935436,Wheat,4.329564166807632
26.219646434313244,288.946404458282,7.116105393858143,24.022791888349474,82.80708333598088,Rice,4.966497371844913
26.503666440534943,193.48030224997393,6.993437524102871,23.602237708939455,58.99149512919624,Wheat,1.654464816553105
34.59212356676128,222.68227784214156,5.816421099869892,18.16303381733396,69.64606144912611,Wheat,3.7671105565679293
32.75114942710427,133.40678921841504,7.470340314172882,10.30789783382617,140.89954509065382,Wheat,3.6971742948000985
37.744254851526534,298.2337252273953,7.9663094818006766,21.658521136085263,177.4169609338603,Rice,4.919821789433113
29.444298503238986,146.3343402766887,6.641260022522687,15.062030783592174,56.749523185313656,Wheat,4.942402935811201
22.391884918766035,288.54635482702514,7.826835552775982,19.005084922857804,160.12268885624695,Rice,3.746714446896518
34.2648957444599,229.9293297984737,8.393429961702434,29.151620301676346,101.19779689250782,Wheat,1.974459167928777
35.21570097233795,221.54735897577183,6.111299377383068,17.980706352848692,121.77925548792838,Wheat,4.194223352522396
31.225543951389923,202.5377022033017,7.069988893584224,26.796032133288534,189.32893247683484,Maize,1.4281165368441524
35.41934359909122,146.13396234355173,6.361413874253727,13.770812114985024,99.79572571037681,Maize,4.122797216686514
29.875911927287817,135.30560640110167,7.8785632571015185,23.449209960500575,119.80054009092291,Maize,4.640784496578785
30.45465658763988,144.09724181403507,7.232780097643472,29.54013908877887,52.05236221410217,Rice,2.531333579073741
28.550820367170992,137.2876524288509,7.403747252650911,12.037862017458735,62.23980800072576,Rice,3.522541179932322
20.508382534881903,255.91689471335067,7.893742478847682,10.16639884454384,88.78873867021761,Wheat,2.720570928387305
22.157828539866088,170.02505183334603,6.687911417987364,18.671655852652286,54.17783612316116,Wheat,2.751060219952514
20.628583713734685,111.56853531267927,8.245270205221129,11.852509661027344,144.70629890723765,Wheat,2.24148355643248
32.72820822527561,293.82052602816225,7.09908660173842,24.967686993524627,113.95975352024338,Wheat,4.048518481801299
26.287119621526536,276.7571769926851,5.973864468506044,28.29097327697118,132.2217804092033,Rice,4.744706256666021
30.171413823294056,285.5504566390426,7.587697354506407,18.680419454175176,76.19707788444943,Wheat,4.7630034369378444
38.15132947852186,298.9815645292871,7.879784051314763,15.174232843108818,94.38980441549242,Wheat,1.6991251394997353
24.9858445829775,134.77904984389747,6.45028503120258,18.688066380132195,149.57367122790876,Maize,4.498974598626264
28.207658460712594,179.24840378053176,8.071537770996258,24.46895635700002,194.79540854455996,Wheat,3.9497257657084885
35.11102277086097,251.64769514081826,8.2184297642973,10.18108323160742,57.56251604033138,Wheat,2.011349602761157
24.57596330983245,239.20412361075844,6.330713462133427,21.789079789693943,183.5576481282899,Wheat,1.2691384516860582
21.53959819657586,130.779181267971,8.450564418145666,22.26583369774758,136.53218019668128,Rice,2.071989067537512
25.79502905827536,263.16662499812355,5.922134584146275,22.75376493791871,134.58793501334355,Maize,4.6488329471261025
23.22442574508009,144.88811436733215,6.10604700520747,14.840441599617545,125.04178028116405,Wheat,3.532714699583089
38.59395304685146,144.7635229645246,6.052674517714078,24.281054467562534,60.40911288562751,Wheat,3.8842186435914874
36.16240759128834,207.3948845786827,8.18196913002361,11.827829726635528,63.4815277604241,Maize,2.0286094044363834
32.66807513020847,218.58798696834063,7.462877656974886,13.985406729336017,140.13680084886292,Wheat,3.877552622299281
37.429211803754356,216.01724156756222,5.956312849666818,27.54940093308964,101.14378571533373,Rice,1.112486025111695
36.07344153798229,118.29736747955097,6.820970255105047,24.774463014531328,187.5902099866521,Wheat,2.501285383092055
23.731401177720716,275.49217252607605,7.345894075209406,10.274911080226905,110.98858060392084,Rice,3.507013394169325
37.85117996979956,153.1200085177412,5.750392254968149,14.967525207396005,71.49221880539616,Rice,1.584386262165281
30.786844838313016,125.90298425656084,8.147249105222016,14.28812965986329,157.2078250253054,Wheat,4.292014297787739
36.14880310328125,277.74961597379547,7.910810606324605,15.416126560739452,94.00301321615147,Maize,1.9401251952476746
37.92182599846986,291.1302996459507,7.015620320729915,14.951195405597728,128.82054610338398,Rice,3.609124451273785
26.360069499437277,272.42552345309014,8.401379845777512,11.250525914856915,154.6749178257755,Maize,2.6207885703013187
22.201038490553536,261.9032149449756,6.753282937825299,19.178810331936408,185.03961668031056,Wheat,3.3841743819105887
24.558703250838832,231.04839612780435,8.452330957109494,24.654669495723304,168.82867922025142,Rice,1.4298022105156325
28.542155772525128,210.17147412182786,7.503759996410881,22.134634494348727,151.45416018090862,Wheat,1.0676511996864293
36.36029531844986,117.39735198228203,7.404013819761825,23.457433371961596,151.94497735927155,Maize,4.638257709521205
37.21461166512687,181.69064261413973,5.997864685887355,11.622983570724783,191.888696604813,Wheat,2.078520035068731
20.139042610623815,174.5377034024628,8.145783274913931,29.029814203535743,94.37361462448041,Wheat,4.278708011121836
30.214946051551316,151.95075675206525,6.782469063761845,26.769836676860496,50.16681412942811,Rice,4.997401201888801
28.348220062975578,244.684022737717,5.986700217347438,26.101806369913255,90.7931839097298,Wheat,1.8457250319956446
24.442156209414605,199.17514701575416,5.537822559927277,26.45967610083535,82.68370694401159,Wheat,2.0606829647334224
22.397307346673657,116.20924318152959,7.179267050915148,28.654210162655225,149.27518776709974,Wheat,3.6514391505386627
26.75230342807256,144.03664038996226,7.082198866368029,20.885079322273953,145.05673996482938,Rice,4.861794538402485
38.858194078250385,236.65175273191917,7.6580608671074755,14.005640357352519,139.01920740570858,Maize,4.663257392762976
26.464058640415104,115.22617189806004,8.170774159053407,22.335672157050823,52.43651648141805,Maize,3.0115020802623396
30.37581243486732,270.24138280975376,5.738219753929089,24.857629873358782,159.31670816759714,Wheat,4.180441130106899
34.060379177903556,199.02930540279488,7.694489471021087,24.75834786708051,98.52956187282373,Rice,1.5429834123996042
27.27259204758588,196.1173154653296,6.062235832292747,20.428980483337604,149.75839835099467,Wheat,4.909752736816049
39.435641654419214,218.48155693190353,8.074531159471492,11.369174386671562,133.486764275323,Maize,4.857412936143946
39.24894589884222,264.9361931850298,7.957190541584968,17.422258768602557,101.40963881418608,Rice,1.6549158315166839
25.035645916507285,169.56184158043862,7.122381264956633,28.415332169267145,70.18644006561615,Maize,2.1976924992124265
29.94497011784771,235.6032305118127,7.630728395869935,21.688978195148522,64.16283464907214,Maize,1.4006199900270677
26.017566196335395,213.1463927991582,6.443050339551245,20.766638865114267,174.72774996683353,Rice,2.086870395592719
25.696809887549353,153.40565403388428,6.913503696798443,15.377070287643871,187.7596313122337,Rice,4.263823157660827
20.737738947090655,275.7259972710316,7.964910693131415,17.368978398331578,147.46820701464492,Wheat,2.513262428661038
32.19128667959794,259.4852043213856,6.877795591519641,27.906921783063385,65.5151172290725,Wheat,1.3535878685870335
30.05358046457723,231.6903669316851,6.573394795976325,23.329260950536714,110.30408253323611,Maize,2.368902099115618
21.029575024999787,270.11634581884834,6.9826373417509,25.747740535046656,159.34088001577356,Rice,4.92553333696512
25.57292928473223,273.45884019196046,7.984747757311656,19.086908461353104,166.9731326015102,Rice,3.5187343810368117
38.165317719333075,241.67259534300695,6.505624142112618,22.60494438912316,67.73279334366329,Wheat,2.664643785624631
24.79123781333945,267.40266567273443,6.021284779407232,14.96767217486415,50.004607826807366,Maize,1.66615405398908
22.897897441824462,239.49429233385672,7.6360420609923425,24.109216605669726,156.82055688209076,Maize,4.944707189134779
29.78905520555126,236.02815435206008,7.977934638124245,18.552026674066745,103.48942639793084,Wheat,4.2833960370525155
39.71300908221201,223.72227564303688,5.8019124355706,18.850910296294913,88.17219974273904,Rice,2.1259092098036776
24.84110543023001,250.54332791152825,6.219622338267834,22.986446491537635,51.93462046842882,Wheat,1.2802747828847578
33.44271094811757,131.72102105861472,5.925915969282982,28.725612429378533,131.04491101422497,Wheat,1.2265022295102321
35.232392306574354,276.1741518397857,6.5438242347465,11.280126932172418,177.67261031389728,Wheat,1.4815125980221353
24.752750879847994,274.3687055490464,6.851052936716238,26.494864746940152,193.64474694088818,Wheat,3.3230743344576865
34.56432697223719,105.84945660691183,7.746479010889919,15.847662208243863,134.8617425919934,Rice,4.715053684821969
27.355662654385064,265.16335011295257,7.453442754645023,18.878389090127556,127.16919916098412,Wheat,2.986973712023938
32.64611661187159,125.77397349468905,7.362785702435294,10.43826657550018,62.758457823386166,Rice,4.371781929824788
32.670594215217896,167.02377085182837,6.557124839828964,16.02092155668626,132.33092023138997,Wheat,2.7835464794392313
30.71549368149517,248.70165125832156,8.02434265925428,20.05262485260261,106.99686184480919,Maize,3.834334183071301
21.805795401088165,132.15197920966165,6.913861502194494,11.12352154694878,141.07029213253654,Rice,3.9274909491460033
36.70604991178476,263.5934048238124,8.437314814045465,19.8219145876633,108.308952181482,Maize,1.6958548236133546
26.415601299434716,266.4268355915484,7.402426414887211,28.542212577168545,86.04486851755502,Wheat,2.444864235903247
23.730370207997083,201.49354675216725,5.878794224693508,12.107864362156104,64.24479128425648,Wheat,3.5492086261520956
20.81550283109528,101.27717434336671,7.528532686226302,25.288814561510087,97.23776668833436,Wheat,1.2827864327374647
31.817858863764837,157.40762663498256,6.475312046295097,18.193421067519854,64.49672514316285,Rice,2.4461607510518264
33.55128723684565,223.38538367514843,7.558981590058292,23.10347429048676,76.53454262359759,Maize,3.13919786512477
20.331756578557123,296.23723560548467,5.708923444487217,15.204731959704587,198.10042378693188,Rice,4.984897972178555
30.24186116598562,226.36270540333368,6.0246443115278785,13.189845250827165,116.6155335359928,Rice,2.898134250489763
24.529915503958758,151.96071621283195,8.06721177671736,13.20925228542453,129.78076497575248,Wheat,4.264227028457294
32.903455808188994,226.80114061992225,6.181538671070545,11.409838912862893,181.0427793105823,Maize,2.728269140266471
23.487328580099827,207.9970759431711,8.01112337572882,13.71293409802486,199.33533507360318,Wheat,4.185562890478836
33.81875476204932,255.96907903022873,6.337828265363231,23.284387699779366,137.40716740170222,Rice,3.3816592064804336
27.734706926010748,121.39612776539168,7.4286457301761235,27.63381223687016,171.87107315662576,Wheat,4.546381766009594
38.73459977473469,252.2055805004056,7.582451720529493,26.282513711823235,99.04115365050129,Maize,2.6437702094004396
22.750418882919867,208.25331573522206,7.037964259435158,23.702686197489683,95.86159361709366,Wheat,3.4172176792859155
26.82132702100517,292.59840077179894,6.415932030090194,12.208637268222054,110.40555814918403,Maize,3.5200747224753095
22.269470424811782,168.3744332077372,6.137933129113288,15.783748925918996,150.87608940104735,Maize,2.6695317672018932
38.49387236557126,226.52437862678963,5.599568063687279,16.19613750644938,152.32875338826483,Wheat,1.577248174749926
37.54678706761962,286.40562110200347,6.411839203722171,14.999138927952425,97.28591519741762,Rice,1.3742376276493422
25.15883255430311,120.50194559813585,7.459488371593849,20.300113194194463,69.9814886204943,Wheat,1.0666862023985324
33.199680920683576,287.44569744729023,8.314914455345448,20.71107629759345,144.85943846982627,Rice,4.4941370569808585
36.34444400402432,237.57714446016266,8.113613446789156,17.137719503422204,69.24887932831467,Rice,1.9458996489547782
31.10401623198925,113.56741182103438,7.7981943296059075,17.07578317472872,136.7738762343995,Wheat,1.8460269971270722
30.59301156712013,160.19271338936323,7.865342029759896,26.571111958121627,154.01331920844635,Rice,3.944141601704262
24.837045818009035,241.6344177290563,7.494954710427986,25.785856966393712,155.09172445916775,Rice,2.280064452349567
21.862055356117985,113.47012029375433,6.280860572698009,16.155916633614915,163.02081659893952,Wheat,3.0241787696473463
37.944315159066534,216.43409203525465,8.22158509211749,28.275768877465186,180.9289132348497,Wheat,1.6500442611898252
38.00836114326661,169.17661139059135,7.512196935717502,29.05630034005012,124.99384879471826,Wheat,4.8389828858478765
32.66202914546536,224.1831035534954,7.18132189294132,16.534850840600818,159.53737842943568,Rice,4.40632560006895
26.780595820974014,109.14840676250257,5.832968407640443,17.088498975861096,142.8759103048755,Maize,4.455158491860013
26.984191492253217,274.3073612304753,6.841166631419276,20.112683068439175,77.99599096965238,Rice,2.627094994288021
34.51911357740479,294.6977938354794,6.881074813605779,28.82241625067347,53.85344673041123,Maize,4.049444854828691
37.94220519905154,293.77557105713834,8.09369082856801,27.52638866284623,92.68120785154007,Wheat,1.5755046215591206
37.741728485302346,249.93036634858495,7.139944660563366,12.051359251671796,116.45505595064292,Maize,1.0344760103671211
35.597510917152476,126.0172480261264,6.641201646911229,17.854614865428324,142.56589166429845,Wheat,1.0798917303121125
32.84063292308576,251.6526391858045,8.430400985531978,21.067423794995435,177.4938995754808,Wheat,3.346406949618242
21.682799299900978,104.9173832917603,5.832161779978947,20.0626494510308,79.43685750592485,Maize,2.821579620991763
23.232574281892276,104.42471030579945,6.767645284935834,13.877261358737854,68.83246848477157,Wheat,3.072061395634079
37.97108377054158,164.72204382990824,5.626074025514216,27.176335423363092,194.52199212114914,Maize,1.0298525616688776
32.1285811931918,197.72863808093314,7.7197123623007915,23.538815659936745,66.20668390646107,Wheat,2.690746478629703
20.183941032332594,254.08148356155863,8.254229656597452,26.758167497036073,121.77366051607838,Rice,3.8722726448034432
22.02943085732064,236.65907532130103,6.3401119886514685,27.175285586989443,137.83455931899528,Rice,2.7707748078697434
33.27003538216111,189.18054127534967,8.075025030397363,24.967117073314796,131.20616313611572,Wheat,3.928876825248889
20.101231676924375,154.72533325633316,6.376654691385693,18.784212024994346,62.90482355494148,Wheat,1.9320758575873391
23.216161028349973,299.4249000315422,8.232310484931745,22.21093510030849,58.55403710054291,Maize,4.252568017926902
30.974675787331723,185.23626044719458,7.761885710790352,13.207308122394863,65.82251411915536,Rice,3.353724961813809
33.83790395385387,190.2774048659351,7.914720330524316,23.472908349498155,137.83815258089186,Maize,1.843052397719625
33.03922519005201,132.72476423833382,5.554019666801364,13.585065114785614,131.65173314514817,Wheat,1.9468819034153317
24.485386189211198,258.96190974998586,8.388431071222078,23.878991810203136,85.06111880551164,Wheat,3.512121858278148
34.24358442695072,238.73644515629772,7.6800129762109695,14.591963215079373,145.66612127683874,Maize,4.3197583728497735
24.744981749936002,144.15392255775208,6.4142532861584,12.3510260030044,173.01012530834743,Wheat,2.6625111281166207
26.507993963185356,116.47620912316853,7.988183994576541,13.305689802859149,56.236843976989064,Rice,2.033201716510369
34.92982810236048,236.0998604149426,6.344563595244789,10.039842704381405,124.71949153220636,Maize,4.468046427642402
32.992657980944294,230.90224285622705,8.118261518698384,24.374792357070604,153.39656181540354,Rice,3.6770731670033396
36.98446820988356,154.65190539964186,5.837741171235811,24.648020981167583,87.84678906045306,Rice,2.792341949132306
33.15225784600687,290.17271245008203,7.611057932382387,20.29866699826519,96.16563579397237,Rice,2.9516007811172074
31.36617206670943,130.21157835618004,7.122095429934731,13.227256021107674,142.04568544840757,Maize,1.8170258717455856
21.87349535656185,186.4669602085204,5.789603410586323,11.671086750213796,184.69029401656053,Wheat,3.5072105202593757
27.35431606118867,288.7231840335198,6.225681484776517,10.38257932874574,171.48866304543492,Rice,2.4349700421715545
25.30404735363451,183.94546338522446,5.537212108831945,13.314963539304415,137.46953286493752,Rice,4.982580706697397
24.87979286758167,227.70518953281712,6.906303896393517,27.817110699662933,159.5332576635874,Rice,2.9207340610475514
39.46021109504891,179.51887959255885,6.403795782280001,14.830736834033635,104.72337053116979,Wheat,2.9435424247584527
27.861954493335208,154.843040469734,7.295072452893276,17.085426544344315,146.14482921481365,Wheat,3.2634071496426875
37.84093110354227,296.79552959196565,6.391713423125852,12.106909689626663,119.92723866913354,Maize,4.667024012474987
32.62277251994526,181.8668012630086,6.399757334520954,14.447226094963405,78.49042046863414,Wheat,4.203272399439001
35.89622607083297,278.8198407358269,7.72957959619481,20.384491415604103,155.26074108158858,Maize,2.8045202791913657
30.052741862103844,145.99092117821723,5.644428507935061,22.15505366191305,133.4696956023233,Maize,3.874797063891184
31.53807769252718,142.62094080501666,8.208684985575962,14.90704628332422,103.79323729303871,Maize,3.3449419951230466
29.850353876377277,106.22681657690227,8.056791623173545,11.154643184502344,186.7008785117946,Maize,2.9694681948049957
23.90485975596089,230.333365075177,7.50341404967922,17.82065738254797,53.14011767400999,Maize,1.769263091137402
34.44904230523011,173.70526874475223,7.2796647103221535,14.684067418526682,97.3659726874244,Rice,2.8557450538195637
25.615447248817116,272.8716499679274,8.176907494418957,14.391078464596038,58.532209666646985,Wheat,1.9832743480902986
20.486319328629076,194.64198133831144,6.055990538586143,29.197256054269104,164.97909743324408,Rice,4.659368599406619
32.909445918143355,293.63868558294433,5.736907486572486,22.32600971851448,155.3161181170689,Maize,2.3416272539853877
23.542213588140978,137.10510314062424,6.218530509728614,21.137568863441917,99.70283281044755,Wheat,4.809056058133489
38.80917168705828,273.72463359112214,7.883734836100571,18.315502070466437,151.34943533106096,Rice,3.132221160378845
39.07857154005175,255.31937055834834,5.60401080017945,18.578886668602884,109.39058392939248,Rice,3.5261775147046412
38.29728780440897,254.1843689288104,7.248420505250468,20.818100076761617,163.43806871336514,Maize,3.171761777957311
27.403174005108887,268.95664562337754,8.48631254857393,23.928596140722146,118.1275494105059,Rice,1.5175224678668036
20.30913233057735,252.20479818859977,8.067088281512618,24.04292192363659,111.84195917474983,Rice,2.503284876031764
38.566371251754504,225.24406432628308,7.064337067130769,13.433878154108992,190.20948732324516,Rice,1.3965844491104957
28.563682966346285,126.24897553647752,5.6909227278599275,20.00225504153254,87.63186498360503,Rice,3.491816176733527
39.33309638087339,106.50523589825039,7.99412054315713,18.23916190068204,68.06710099948481,Rice,2.7874967808017557
39.272399541785056,284.1695695631374,7.296935524531632,27.410539325387685,137.68146698891871,Maize,4.111939886283747
37.060189109347206,223.3300629041476,5.844798991178701,22.628378424367526,195.39827184262683,Maize,1.8818819239974793
25.888977841391714,259.30745819523526,5.7815718544700685,20.650081328319636,106.67588205907799,Rice,1.6582642337173397
27.701954572038506,196.30447030251003,8.228880458309778,12.307892843578347,59.30551454431723,Maize,2.625328923855071
37.02273343033714,123.4616377924789,7.507600788814235,22.11275778646823,100.89579009643512,Maize,4.706341532873525
26.338440103125553,125.03715844051008,7.987860397950266,12.344078113604668,125.88974814793377,Wheat,3.841687260049647
23.38985493372185,237.11305744579428,8.136936700846801,16.74413151131504,74.28845099483206,Rice,2.6756944991716747
31.136025249167005,186.06117897989253,7.215317056144967,12.856839296286637,148.7153327084738,Maize,3.0690886790172422
38.723095483215616,140.10494534006733,7.052339055265124,23.841472940487378,199.6624083515301,Maize,1.3368520447083934
33.920595933499456,198.31890934828738,6.79128223096297,14.125042276723052,117.76092139721658,Rice,4.938303585504452
31.4012234017873,112.84178741502681,6.450839763373358,17.83718746376052,103.2092835095319,Wheat,3.6656292187796757
21.943529875415372,216.39428038287974,6.8037878825761355,27.913495552375572,110.10562502516999,Rice,2.14161627385369
32.3001445339834,153.79868088701954,7.821638967190469,14.086327667979406,67.27192675928018,Wheat,3.3432335768609773
39.801077002085265,259.51182012743766,7.305770293045395,20.15610127917558,182.49104021393356,Rice,1.437929464275976
